file	md5sum	size
rse_fc_SRP022871.rda	31b6084e387646ea18e1b5aeef9c51b1	41051
rse_fc_SRP022876.rda	64712569bca13d8f9510e06d4ae1ff46	41454
rse_fc_SRP022892.rda	975684ecc9fa225c282a2873a39ff899	40732
rse_fc_SRP022905.rda	96a1a8f0a0ae5b68ce1b1eb1bdb150f6	40969
rse_fc_SRP022913.rda	8f7391beb54625c6d353724f1f9a6ee3	43544
rse_fc_SRP022920.rda	ec57d909a1ccf91b968626f16a2e160b	41256
rse_fc_SRP022925.rda	af46eb9469b9d13e12284ccdc0151384	41044
rse_fc_SRP022942.rda	79d339350ae88230ccad807f99755b38	41000
rse_fc_SRP023111.rda	4ef7a27803285a23364cb86106aaaa5d	40815
rse_fc_SRP023199.rda	3caafc0977ea7729dda38afe1d720fcc	41516
rse_fc_SRP023233.rda	cb9ff76da71fdfd8dede10ae10ead96a	41109
rse_fc_SRP023262.rda	15eeae22b3867fb9e70f6164e43dbc99	50829
rse_fc_SRP023270.rda	1a0f47b0fef2166666fd779fd02ccbf7	43321
rse_fc_SRP023533.rda	dbaf0ca07ac93b6d434856b951fb70c1	40969
rse_fc_SRP023539.rda	f8af98419c2f30afd3e4ec8b670df6a7	41587
rse_fc_SRP023548.rda	bc33ea444b063e3147003b7faab36d60	43204
rse_fc_SRP023550.rda	76d70054115400bf2430116228fc3238	41959
rse_fc_SRP024244.rda	c3c1cc1253cbccabd35c525a49aa9851	40555
rse_fc_SRP024268.rda	25ade8f94098d3f1ffd4598d0eae005e	41155
rse_fc_SRP024274.rda	a97774592c8314b43823593fd6ff903d	46955
rse_fc_SRP024669.rda	e079188235f3a1b4f771e0203c890390	41295
rse_fc_SRP024674.rda	1c25e97f1c10e76d3b11f13961ab13cf	41775
rse_fc_SRP025977.rda	4e040fef0a5c2b18e11b08f48fc695bc	41097
rse_fc_SRP026013.rda	145c4eda33e58d5cef081effc8d98b46	43168
rse_fc_SRP026033.rda	1f621390692ea225f054bc51d3b92878	41103
rse_fc_SRP026042.rda	910e739c62edde0f6f62be588480ad2b	54599
rse_fc_SRP026044.rda	f2e7ae9d6f4c19a1c475fa0e963529f1	41043
rse_fc_SRP026048.rda	2dfcc9228bb8c9fc09e6da7af933ace4	43666
rse_fc_SRP026052.rda	6ed0b0e28cc58bba9a102db76aa53b07	41249
rse_fc_SRP026084.rda	d3e37e6972ce40213009c1dc5fcc03e6	41682
rse_fc_SRP026126.rda	4254e473d3cb116bf2bf04acf2af06b7	116474
rse_fc_SRP026144.rda	c784405f74c45a72f6a7ac17a6f4e1c1	40861
rse_fc_SRP026204.rda	720f562c137fca9a40bd9490c9660f6c	41411
rse_fc_SRP026208.rda	fa06a1a9354fd39544a815f23c4dde2b	43787
rse_fc_SRP026256.rda	3847b8f4e7d22741ae8a546b89e076ee	42309
rse_fc_SRP026257.rda	f2c088f396279af1165d1c57f77a373f	41108
rse_fc_SRP026297.rda	bae64cd1deb3431eef653b5458aeeed2	40904
rse_fc_SRP026315.rda	5a94161948239bc74d05d3cd71c0e7cf	41742
rse_fc_SRP026331.rda	c1f4300f3283560477b72796deceeaac	40861
rse_fc_SRP026333.rda	e672842772ade54f262f9ce3c4387b33	40971
rse_fc_SRP026359.rda	6cec339f0c013a21b49c8dc8fd50a388	44171
rse_fc_SRP026387.rda	a518a1da032c03edc55c2df0e5b8d00c	42808
rse_fc_SRP026389.rda	ea73668006c665e92e63e46f2be9ad15	42359
rse_fc_SRP026454.rda	f4ca2d0f59cb7b7d162ea589227bcff3	41054
rse_fc_SRP026537.rda	7694a5aba054758a9756611232fe9ab1	50445
rse_fc_SRP026553.rda	f77dd2cc55f20b8c8a4596eddec22731	42009
rse_fc_SRP026562.rda	62b9bd2c551e075ac917f22abfc00424	41000
rse_fc_SRP026597.rda	693307e5abd5e0dfca30fce94af35672	42669
rse_fc_SRP026600.rda	8255bbf1748d26987cf378473a60a0a1	46096
rse_fc_SRP026620.rda	269af21c8ac7e34517aba0f03d632a02	42793
rse_fc_SRP026621.rda	62fb99b0b748ae45477415f32a27c71f	40760
rse_fc_SRP026648.rda	64f74c43d8620604aa4a8b7168a33162	42298
rse_fc_SRP026690.rda	fbf88d4c7b4e741b277ddedf0e02c2b6	43169
rse_fc_SRP027015.rda	a92d98bbd487ad91153f66da7848c3e4	41947
rse_fc_SRP027258.rda	ed4b69b297541e9e794f0c95d0f802eb	44829
rse_fc_SRP027345.rda	ee59dcaa7b63f277d8e41e6686212278	40821
rse_fc_SRP027358.rda	712833e4b45447bb71439a87d6f436d2	57250
rse_fc_SRP027364.rda	b6e69dad544a5332870f3e655fa05785	42762
rse_fc_SRP027383.rda	7cb57fdaf20f01cb8ebd906e522bf6e6	86286
rse_fc_SRP027508.rda	4f0cfe7fc98b3202432aaa252becca72	40858
rse_fc_SRP027514.rda	93819cc4071a3f79a9e4be281bd63def	41097
rse_fc_SRP027530.rda	7a510965801ad27dc8869cad4fcb17e6	44557
rse_fc_SRP027589.rda	dbdf477a0124c628f3e1f83f19710d6b	43798
rse_fc_SRP028118.rda	49e49914dcd01fa9ed988ee7b7a2bfb4	41404
rse_fc_SRP028155.rda	11c696ca3e66dcbda143a4a7b2d1d28b	45785
rse_fc_SRP028170.rda	8cc11f2300315a03766cca27bb2c2691	49568
rse_fc_SRP028180.rda	1dd68a0285f0f22538005202089303df	44360
rse_fc_SRP028190.rda	e67585e703c79f5413cebf6b83ff3958	42200
rse_fc_SRP028282.rda	03155a6f01969a3ba3fb8c134e335de1	41617
rse_fc_SRP028291.rda	567af603f13dc282d7a9cb84c57d203f	43630
rse_fc_SRP028301.rda	302cb76ac05b449b67f0da12aa0db0c3	47255
rse_fc_SRP028325.rda	8b74016022cc0423990ef4eacb9cb7b0	43241
rse_fc_SRP028336.rda	ca8b10557956c80fd039447db8c193f4	47496
rse_fc_SRP028340.rda	7a705f5e43b6c468f2fe2ae8ce10f02e	41480
rse_fc_SRP028344.rda	696a1be2ac400bdbb154ccb780da2539	41379
rse_fc_SRP028346.rda	412bbf1281c3999b8ad352e864783abf	41409
rse_fc_SRP028526.rda	6bcf4847a0cfda93bd46bb386ff72947	40726
rse_fc_SRP028528.rda	6bcc5f790512b52d2330f80f5c0e22fe	45357
rse_fc_SRP028530.rda	5bf2ae0ac5ca1ce2ca091b74288bfaef	45602
rse_fc_SRP028554.rda	b125768c6a282077a697193efdfdad9a	43407
rse_fc_SRP028570.rda	de761a7beed643c8b7f9dc2047c522ff	45872
rse_fc_SRP028594.rda	f5cea367e73919463ec0e966b7ee7397	52108
rse_fc_SRP028612.rda	ee511ff3eee3ae3a5ac0c6498836fde1	42003
rse_fc_SRP028705.rda	5bc91e6c0a11cf8cc5cd4e7620528da0	42816
rse_fc_SRP028720.rda	48c18c75eeaf5c6dfdee14552508e1c8	40629
rse_fc_SRP028738.rda	defd0c957764f688b2775f3f0444fea6	41118
rse_fc_SRP028804.rda	2fdd44b452a331aaafc9532c59b46da5	40925
rse_fc_SRP028814.rda	894f0f14f4ad6cf8fcbe8b58726a9984	41680
rse_fc_SRP028815.rda	2eaebea7c86040f6085e35adee3aaa91	40759
rse_fc_SRP028822.rda	b07feb15ec47455cd51bb1e55fcf1fb3	41265
rse_fc_SRP028887.rda	f77f3ddcea207fa4ea943787a710ea64	43897
rse_fc_SRP028902.rda	674ba2892ebce1dc5e60e85e8bf17043	41714
rse_fc_SRP028912.rda	03d78ea92a2559cf17ec40b43818f6f9	43737
rse_fc_SRP028952.rda	e39724b2aaf761e22fc7ac8f10c2dcb8	41691
rse_fc_SRP028963.rda	fac01927e9fb8485fe122f82fd4fd3f4	41930
rse_fc_SRP029207.rda	f84e3ddf7ed6437a31c4470ad63c5b68	41360
rse_fc_SRP029245.rda	06eb0eef7f68e6d4667bf48c800dace8	41023
rse_fc_SRP029262.rda	5b01c602784220a25efe8aca4f82b2cb	53816
rse_fc_SRP029281.rda	fed588520595f19fa86d3b65f4721748	42928
rse_fc_SRP029334.rda	461db502ff73ab8186d01934365f8dc5	40870
rse_fc_SRP029341.rda	9b7569e44ec881edef2cb0dea115caab	41269
rse_fc_SRP029365.rda	d2528ee7ae78a69c030cbf362219feaa	41372
rse_fc_SRP029367.rda	2e044afb162b72cbedb1fd69a780519f	42511
rse_fc_SRP029401.rda	a84f4f628a11c659edf8d8ceb0df605f	40877
rse_fc_SRP029434.rda	6e13c2b4e4dc0fb773af356ea29893fd	42078
rse_fc_SRP029452.rda	8425c8c346e8430ecc561d2d3bc90014	42156
rse_fc_SRP029513.rda	4c554170279e287e28c925d388d08471	41176
rse_fc_SRP029515.rda	a3f42ef9a2535d927eb345032df025d2	41644
rse_fc_SRP029589.rda	9089e7632da0fc9a8cf209d94802b5bf	42560
rse_fc_SRP029591.rda	4d70a203bedbc6e300c5339e85d92716	42328
rse_fc_SRP029592.rda	414b208aa37c70b095af348b650a67e7	41620
rse_fc_SRP029603.rda	862efc5ddbdf562980f8a4d6b8fd6c14	42650
rse_fc_SRP029656.rda	d058526615db411b24e8f2235a6e0d09	43697
rse_fc_SRP029739.rda	f9722973ea16c6ab9494811a298c70b8	43452
rse_fc_SRP029880.rda	88b18d3f4f0f333f6bf587c30ff4fc76	50033
rse_fc_SRP029888.rda	005df7f6b3bdce3a04034ed3b311e0c8	41269
rse_fc_SRP029889.rda	ad0f4f7f965af83acd6872a01f595cd2	42506
rse_fc_SRP029899.rda	a86586dd268a171b4b9b4e9e1f7e9058	47496
rse_fc_SRP029953.rda	84c2536a3dcce9a7aecd958a14e6c5d2	43020
rse_fc_SRP029987.rda	4e33a8625e6f7ea119d126124c172610	41185
rse_fc_SRP029990.rda	974a09535a66186a07fa5c6a1b173829	43409
rse_fc_SRP030027.rda	5a2493b4734847e48c2d0048f8b75eb0	42444
rse_fc_SRP030040.rda	0ee0b267162f5f0eb46def240177990f	45860
rse_fc_SRP030041.rda	5936161e8a5775123cfcdcf0201c8f34	47257
rse_fc_SRP030401.rda	11dedc4f494afc77cc6a8a885e309aff	45812
rse_fc_SRP030475.rda	d6e2f1b6fe4395a4aa27db4a6bf06a1b	41522
rse_fc_SRP030617.rda	1195270f45b1c7f548a1feb773eb4bba	49266
rse_fc_SRP030628.rda	ac203751c5aba3141eb1d32c43445b78	45245
rse_fc_SRP030639.rda	e6375f9011cede0f88fce862ca26c093	42131
rse_fc_SRP031459.rda	e21e1fd81af5c6664b14829182c05b8b	41124
rse_fc_SRP031476.rda	fd4838eb0964340a81fb2a6f53595e84	44466
rse_fc_SRP031478.rda	12f3f8154ff11f211bcaa1e86b2b1bcb	42271
rse_fc_SRP031496.rda	21bd6f0f5c9e63d96e3c1689153716e5	41332
rse_fc_SRP031501.rda	adec283accbdf0b5f7b450976467b958	41305
rse_fc_SRP031503.rda	05f5f62b61301a5353ad2b31a84f1f2a	40937
rse_fc_SRP031507.rda	90aae6c095d96377e8a14347a2b72bd4	40537
rse_fc_SRP031620.rda	02c32e426066423b9ce883e3ac5ccab5	43597
rse_fc_SRP031698.rda	8798179c122f3135c8b8a0bd24b17d0f	41767
rse_fc_SRP031776.rda	b6ae1b024662e3e24d250ae31488c326	43440
rse_fc_SRP031849.rda	3d51e82053cb48f28c6162186198529a	41841
rse_fc_SRP031858.rda	a59dabc5238c776806205c0430440868	43625
rse_fc_SRP031868.rda	449b47ed9e688ead772f6e41178e52e9	43622
rse_fc_SRP032165.rda	aed1383bb44e1989a8c07aee9040d0c6	44201
rse_fc_SRP032168.rda	630be16d37bdca78927c67fa053d218a	40547
rse_fc_SRP032275.rda	b4ad39735bc4aaa254c49bf99b2778cd	40616
rse_fc_SRP032363.rda	8a20bde3292158d6e2a400af50a077fd	41549
rse_fc_SRP032456.rda	4cda9399bf82c15b239b6904cb6b8735	41879
rse_fc_SRP032476.rda	7d6f6f51f9a5dee7b90192949ff5ea95	43819
rse_fc_SRP032510.rda	99ed6ae458180a4420e91b376b9d7a0c	42413
rse_fc_SRP032539.rda	5d39110d3289534e9f98ebd92224c013	42219
rse_fc_SRP032540.rda	93354675257e0fa6e5ea0a7bdd1bbb56	41167
rse_fc_SRP032542.rda	5516d4028bd6d7daba8c1687d6820022	40821
rse_fc_SRP032559.rda	d0cd4eb00d32730f15411572a3838fb0	41072
rse_fc_SRP032743.rda	ca45b64916de955d8064fa2cf84e86e5	45380
rse_fc_SRP032754.rda	26f63c505e0d2a99e41124a39d22cb80	41381
rse_fc_SRP032775.rda	ebb50ec8c3c0c057bbf0b04473215a52	94222
rse_fc_SRP032789.rda	6b3c8e28fbd258d4f4fef90e32037e5b	45082
rse_fc_SRP032798.rda	a73f1b156de9a9b798c0f84efc7b6fa6	42593
rse_fc_SRP032812.rda	352827698b46506c1a1e11f3e0308e55	43668
rse_fc_SRP032833.rda	57317d95b51bc1d21e6dee14da47533d	45108
rse_fc_SRP032928.rda	b1f14334629f4ba66a07b6fddb353fe1	42097
rse_fc_SRP032942.rda	7cc37b79d86afb45a0c6ac8bc5aac22c	41519
rse_fc_SRP032953.rda	2cc57755d30532408b514d101618f645	40920
rse_fc_SRP032989.rda	cf9c5a0cde079c3aaff540cdef84859f	40872
rse_fc_SRP032999.rda	4f4a11a454e2d18fa3514648f3f6488d	41355
rse_fc_SRP033057.rda	d3e060e108c3e63bca80a1500523271d	40876
rse_fc_SRP033078.rda	d9995267a083aa5766b83c6fede94f01	42520
rse_fc_SRP033095.rda	5716d4c02134f408399f4323f2a7526a	44459
rse_fc_SRP033098.rda	f97ec66d2cf54feac30f2681c2b28574	41710
rse_fc_SRP033115.rda	ada8dd6f3c7525cc509893cde6a14c18	43345
rse_fc_SRP033116.rda	98addef419dac1df929382722479ff04	40589
rse_fc_SRP033117.rda	80669d1a9ddd1141eb14301b2894609f	43273
rse_fc_SRP033119.rda	26e8b41ea47fb0392c35e989d5464c05	43896
rse_fc_SRP033131.rda	c5d45af1f87f44fc285444411f840bce	44279
rse_fc_SRP033135.rda	4591930687cbfc82890fb911aa3e28f2	63814
rse_fc_SRP033199.rda	cf80619eb52202536297922d76633a7c	41359
rse_fc_SRP033206.rda	d0a0ac62b5dd84b3223a2a9a9176a188	40585
rse_fc_SRP033239.rda	d2fc3788fe9fabdde9c562c74f7af9b4	40815
rse_fc_SRP033248.rda	9024c21c6207fd4d0ed140785d682590	42982
rse_fc_SRP033250.rda	b061765c9d2b052b94faceb3ec7f5c90	41922
rse_fc_SRP033253.rda	835d7571920bf3401d5c3bdec22dfc9c	40861
rse_fc_SRP033266.rda	42fbf9529083361cb5f134d4b5cea12d	62529
rse_fc_SRP033267.rda	d2060c1b1001b25c9563ea00c3d253cf	41588
rse_fc_SRP033276.rda	adc0835c193dcff8a0f448b1808b5cd8	42537
rse_fc_SRP033282.rda	0b30b2a543b2e4c5e20d725ad28479e9	41759
rse_fc_SRP033291.rda	c87be244eaec65264f03af84f30591d5	41480
rse_fc_SRP033305.rda	247f62062a86339acdb9f24df5a9014d	40733
rse_fc_SRP033335.rda	1c973d813c9fcff0c14747445db7d5f0	41246
rse_fc_SRP033336.rda	9a7e4807b1cfa8568bb2f792effc1f1b	42848
rse_fc_SRP033351.rda	5e4a12f68e299bae02512abeb7163899	42699
rse_fc_SRP033369.rda	c93f386d34db78c21efbbb50412400c1	41099
rse_fc_SRP033393.rda	87cae0ebbb03935918f4b0c2fede2130	50279
rse_fc_SRP033401.rda	f50f4605af0d28d59112fe58bb606173	41180
rse_fc_SRP033432.rda	36b0e6f1f714781e799664afe1371818	41943
rse_fc_SRP033464.rda	5fc9882861e8dc66a59af2d3821552d2	43339
rse_fc_SRP033466.rda	2c2f71326d4f6cf98d1f56767047e686	43868
rse_fc_SRP033491.rda	50803e37ff2e091e60a2260b41a7a660	42260
rse_fc_SRP033498.rda	5e73a41c7d31722166f261f310de1498	41654
rse_fc_SRP033502.rda	872df24af1700f72fa85d53e9e78cee0	41280
rse_fc_SRP033505.rda	801493c64b1f74939123a0de8f0de08b	40568
rse_fc_SRP033511.rda	4cf488dcf8adf83138ce50dd537d6167	40852
rse_fc_SRP033515.rda	69c32d8f33987d65e15b34103b3a6b2a	40809
rse_fc_SRP033566.rda	e2b6fac4e00d8b6148ce8cf55c82d970	43973
rse_fc_SRP033569.rda	b8d0c44d21ebd56543ecf7b1b5cdf0c9	44304
rse_fc_SRP033646.rda	91ef9dd3691f5126f5d2506b33817bc3	40817
rse_fc_SRP033647.rda	6a444b0765079a8403d87a45f76d2ca5	42967
rse_fc_SRP033696.rda	3a233f4a6089f8d7f601a84ad811061b	41329
rse_fc_SRP033711.rda	fc8ae04d875004fd9d4ab57c889971a8	42137
rse_fc_SRP033725.rda	e45336e52143322b0d3e1e6eed8c2ce2	55332
rse_fc_SRP034007.rda	89ad2e834377a46e2931e5fa87f22dde	41014
rse_fc_SRP034008.rda	a34c484d23e8e1590adbf6486f42d51e	41109
rse_fc_SRP034009.rda	03652f2515c832f3366dcb1b9a4cf72b	41157
rse_fc_SRP034011.rda	6c57bfaf2738a319ddc70e41e786511b	41131
rse_fc_SRP034013.rda	627e95f8af7d46c00943913e3eb71a78	40736
rse_fc_SRP034017.rda	33b3ded29a8a27d2c26cb3107ec05962	40821
rse_fc_SRP034158.rda	a413a23696545fbe633acca55ca6302c	42128
rse_fc_SRP034163.rda	c6698a8fff9a461afc00b345210e70a6	41007
rse_fc_SRP034528.rda	5c7eafaa5c37a7d025eaaa6fedd6b900	42482
rse_fc_SRP034541.rda	3bb77a866b79f3c7bcc2e9eb96b3fecf	41314
rse_fc_SRP034543.rda	4d031db6909829690dea1633f86dc1c9	43787
rse_fc_SRP034547.rda	e072ae0fac883c4903bd3daac2558336	40885
rse_fc_SRP034586.rda	ff164fd14c2f606ec610776f2108a8cd	40633
rse_fc_SRP034592.rda	ec4121754a869e7e599b40318feb649f	42291
rse_fc_SRP034599.rda	07efe3a4d0c94f5363af45106906304e	41366
rse_fc_SRP034601.rda	a8e0ec218c6c9e91f837a57b96b1279b	41736
rse_fc_SRP034606.rda	82bc1eeceb15d8caa11440d2c1ccac00	42762
rse_fc_SRP034626.rda	f0e7cb9b7765fd016b98c4d72f5c0893	42450
rse_fc_SRP034634.rda	616a56de4b3a199f2d5a6615c1b72b66	42857
rse_fc_SRP034657.rda	6ff50336a134e8faa0d27cc83e51d365	40816
rse_fc_SRP034666.rda	af95b70821cd9491a5ea1879b8757e19	40916
rse_fc_SRP034672.rda	96ffc5586365f4c12d4ceb440a9423c3	40969
rse_fc_SRP034691.rda	3ce0348034e31ffac994cc6a77654188	40625
rse_fc_SRP034698.rda	9ac4b36b4aeda7e32049c00eb3a805d8	41264
rse_fc_SRP034711.rda	c6eaddc53013e57946c8370c6d2fecba	42762
rse_fc_SRP034712.rda	a080ef354657c7aaf268a88ba16333b2	52015
rse_fc_SRP034732.rda	ee2d24fa5c0882c3a00efd39495c620d	47654
rse_fc_SRP034736.rda	16badc484a14f13ceed065d78253172f	42506
rse_fc_SRP034737.rda	65774b67df095d37107a7ef39d584f4e	41103
rse_fc_SRP034873.rda	630558b91e7b62505f2a5e9f94087fa2	43146
rse_fc_SRP034875.rda	df2ff9a5bf73bb83d19c2ac64e70068d	47496
rse_fc_SRP034929.rda	325ad17c224b520cd0a682465f6f24ae	41191
rse_fc_SRP034953.rda	c69ab0b31829b3e12d0fe7cf307ae4ab	41374
rse_fc_SRP035252.rda	27a5a5bdda9df4ea4a72d45efa82e6a0	41246
rse_fc_SRP035268.rda	ecafbb3d2686ecafcc5aff7fc7b0e115	42022
rse_fc_SRP035276.rda	17b6e72df550f41ee8b7bfc9c0bf4a55	42087
rse_fc_SRP035312.rda	eb1d2d732fd501a699e333bc3e1085cf	42762
rse_fc_SRP035316.rda	0921509f06f8b827996dd7868cfdfe1e	42442
rse_fc_SRP035387.rda	de67898bc85a2ab01c038676f892e671	41454
rse_fc_SRP035391.rda	d47deb455f569dafb8698854b94ebf97	40943
rse_fc_SRP035417.rda	3ada888ffb779257d6d2112e989d31ec	42049
rse_fc_SRP035419.rda	fe5474fdb4a8dfd83fd15a3b3b8bbf1f	41120
rse_fc_SRP035461.rda	3e0867b19239ccbadb3e70c193edfc34	40776
rse_fc_SRP035464.rda	0de345f82a9ef9db3900a2aaee506255	40776
rse_fc_SRP035477.rda	2b0b04dee6374aa688df54dd35d0e52a	41097
rse_fc_SRP035478.rda	41f164a9337cf9804dd3d4f412c52df8	40739
rse_fc_SRP035482.rda	8522c20f40df177e2c1f529fb9e26d1f	40853
rse_fc_SRP035503.rda	9b5599aef0c9eac7ce78d2a24094f983	40920
rse_fc_SRP035524.rda	1023ec0d94a6d6282c69e3aa7755b2e5	45322
rse_fc_SRP035554.rda	0c779cbbd8aaa90b4833a0ad6d2ce6e7	40915
rse_fc_SRP035599.rda	2517a1451323a3cb5e6e6ed366fa0cbb	47687
rse_fc_SRP035617.rda	b656c747e658150d9fae7a933c0e9f95	40885
rse_fc_SRP035638.rda	6988900315306de2401dfa4468529ea0	40588
rse_fc_SRP035641.rda	78e3fc0446bd78c860ff15d8b4185128	41225
rse_fc_SRP035665.rda	4c417d8efbba92f9327e8027d7f02d6e	40767
rse_fc_SRP035670.rda	a8cd2cbe190dfcaa01cd89a8c2327592	40717
rse_fc_SRP035679.rda	6b56574c3470bf7545f8dc667fd1caf2	40764
rse_fc_SRP035862.rda	a1a1c3b1149be4ac543d14a5f8cc7fbe	41225
rse_fc_SRP035864.rda	7bd54a6ee8ee814eff0f42348d99db11	41512
rse_fc_SRP035883.rda	a2122ef652827c2d28d694a29a852295	42378
rse_fc_SRP035930.rda	670d6d2166951764d06baa9d525676b4	41306
rse_fc_SRP035934.rda	18d0cf9f0cf0579d5882e273d5fa50c6	41355
rse_fc_SRP035988.rda	794185b44a607b5c1092f6340f9d8860	70461
rse_fc_SRP036035.rda	59f63502e0137d3ee1a7da41a6cda1e0	41404
rse_fc_SRP036053.rda	7fe9e1d69155519176e91dfd649561db	41618
rse_fc_SRP036133.rda	59029f34a3360cefd7eb8e1388f659e4	41781
rse_fc_SRP036145.rda	92014e7eb81096909264bbdf6a4bfe30	40928
rse_fc_SRP036769.rda	05c6906fa5b657b6c6056327b12d23fc	41778
rse_fc_SRP036790.rda	4b182e47aaf2b214b5a5f260882f8d0c	41203
rse_fc_SRP036821.rda	0ff03bc5b0f76797685beb3d8e376b45	47303
rse_fc_SRP036840.rda	4e4eaab32b8513ec415c0aa92f91db00	41116
rse_fc_SRP036843.rda	5c8729286fa29031282e0e579b8625bf	40990
rse_fc_SRP036848.rda	d64b99653d92c492fe94bf25bf98ead1	59915
rse_fc_SRP037550.rda	bc273e67feb5b097df542e4890b12c36	41368
rse_fc_SRP037553.rda	591f528a2d1466e0106ff48b5339b2d8	42378
rse_fc_SRP037579.rda	0092ef19d93447b8fd55670f27ce33ed	40917
rse_fc_SRP037718.rda	dd636b794e862d9e3168125855395adf	41225
rse_fc_SRP037719.rda	ba35a76c67815103f6feb672ddf22f39	40947
rse_fc_SRP037722.rda	38472aa8f16c37dd7faf42b1ce6e155a	40621
rse_fc_SRP037735.rda	772a1427cb731f2880ee96286138a77f	40915
rse_fc_SRP037762.rda	c4dd03c1a502ef328140942e7f68b6e2	42143
rse_fc_SRP037775.rda	9dfcaad98516abc1306188283223fdd4	46109
rse_fc_SRP037778.rda	4a24bb4e22f5e6d565eb991df752bb56	45429
rse_fc_SRP037982.rda	c303d8efdea3ebd02d42d1e46f5f5efc	41779
rse_fc_SRP038006.rda	4e124a436d9f4d8736e1d50226ea061d	41753
rse_fc_SRP038101.rda	24becd83cc83afb3cf2988ad68f1610b	41353
rse_fc_SRP038143.rda	836c089d0d5fd3174243d03f274e997d	40984
rse_fc_SRP038695.rda	17945537edabc9c6511a061d91fb157a	41571
rse_fc_SRP038702.rda	996586ced6cfb7c56f7096c7e69a5291	41133
rse_fc_SRP038726.rda	7b4bbf8df23c8d2c2d7bdb8a22ddc6d7	41997
rse_fc_SRP038759.rda	9619bcebc98aa7f8f592474af167e1b5	41152
rse_fc_SRP038761.rda	e066b9570547a9ffb039e38c9489056b	40878
rse_fc_SRP038767.rda	cb787a9889f319554e70cb3bdcfa5d1c	41044
rse_fc_SRP038863.rda	377da39fda1504b25265df9373713414	45623
rse_fc_SRP038919.rda	e7f3ff7823ae1ad4e64f594ee3d64d66	40969
rse_fc_SRP038921.rda	5f20100c139c8f76bc4dd32db651c650	40953
rse_fc_SRP038925.rda	26c467c7774d39d0919d940616381c2c	40677
rse_fc_SRP038963.rda	217fb05670088119f0409fa0dd4fecb9	40843
rse_fc_SRP038964.rda	1b51761c60d40c2283c090887c0e3e6f	40811
rse_fc_SRP038969.rda	380a778481a474a0aa65b9645c28b6c0	41110
rse_fc_SRP038987.rda	963250f81c60e3ba3e8bb9cab3b8c4cf	40843
rse_fc_SRP039039.rda	4d2bb99b4d2105f11f980126d6b72378	41363
rse_fc_SRP039077.rda	a4649d5a374c9ed2ccdc10f0b9bc341f	45708
rse_fc_SRP039085.rda	b32ea0d1177ef5b639ccf638cb120b25	41295
rse_fc_SRP039338.rda	ba09223d95cd10b27d98edad7b6a336b	43125
rse_fc_SRP039346.rda	b793873b3a4c5f195c81a7311b1bdde2	41194
rse_fc_SRP039348.rda	62d201e58c62b2735b32c82e8e953d34	45834
rse_fc_SRP039354.rda	181b45b1e4887ef0ffb0c17ccf39adaa	41253
rse_fc_SRP039357.rda	94299666b3f09024af4774ed0859a7fc	40676
rse_fc_SRP039359.rda	5bc0f1a451d6efa2632537e47924099b	45066
rse_fc_SRP039361.rda	b76e6b8f5edf4b9a11fc77de9c992363	46628
rse_fc_SRP039397.rda	80f03297a6fef5eb08f91822f8c2197e	46913
rse_fc_SRP039399.rda	795af15cc58c7abd70986a7b3bd08a02	40723
rse_fc_SRP039552.rda	cfa19dcf1dad5410bd009c2147552354	41116
rse_fc_SRP039559.rda	1f3d58d7cc2c9572d44eadcef0315049	40849
rse_fc_SRP039591.rda	f98dfc4cbf5348c47466d877061e441c	42065
rse_fc_SRP039598.rda	e22209d9e948298b0f11369a027a4051	41918
rse_fc_SRP039694.rda	540fa8b3968be38a707856ad310b16b4	43915
rse_fc_SRP039909.rda	37198b247e2950bd14990a45153761ad	43827
rse_fc_SRP040014.rda	17a9800e8688307c6f40cbb625816803	41278
rse_fc_SRP040070.rda	18d0624f817fb5d4ff38e5fb8d1e37c2	59629
rse_fc_SRP040110.rda	708943292c7c80c9fa0674dce5be3147	40523
rse_fc_SRP040117.rda	bc00d2ba0e1d8b54d2598310fd32ee0f	41379
rse_fc_SRP040136.rda	bdbcf6f24f96990c1d8b2b37eea38ceb	42348
rse_fc_SRP040145.rda	1db3fd5a2b33c09b611cd8a4f8d80ebe	42771
rse_fc_SRP040236.rda	98ee26134cf2fb68e5b7c4706e2c088a	41926
rse_fc_SRP040243.rda	d1c6a2f3a79d50b5cc0e08d14659ad16	41070
rse_fc_SRP040275.rda	1d1439523e2670e7512577c62038bafe	42196
rse_fc_SRP040278.rda	6ba69bf0e801e1c51e43771db650a07b	44003
rse_fc_SRP040288.rda	d8c2a937cb66704b6136f4380f7110b9	48198
rse_fc_SRP040300.rda	7a0f903c69e64c1ae55ad706ff091cca	41954
rse_fc_SRP040309.rda	5d700293ac33130b697c70933515a39f	43126
rse_fc_SRP040327.rda	89322f5469cf0e463f683b4ae1160510	40870
rse_fc_SRP040328.rda	c1d41da36a6ce8f21a3699876645c870	44299
rse_fc_SRP040418.rda	f71804202684e513895162556784232e	44704
rse_fc_SRP040421.rda	fccd08b608d2dfb6a9f5a85d79b16c8d	41265
rse_fc_SRP040442.rda	63bbc162163871b91a2331dd2491d85f	46841
rse_fc_SRP040454.rda	eacb93df88fbad2faec3de9292788de0	42483
rse_fc_SRP040472.rda	d25e50326831d32f28d1632896d168c7	78775
