13402	SRP057196	SRR1974548
13403	SRP050223	SRR1662056
13404	SRP050223	SRR1661923
13405	SRP050223	SRR1661893
13406	SRP050223	SRR1661716
13407	SRP042249	SRR1298955
13408	SRP061240	SRR2105214
13409	SRP016004	SRR580377
13410	SRP050892	SRR1696073
13411	SRP055153	SRR1810697
13412	ERP004375	ERR659126
13413	SRP062025	SRR2144309
13414	SRP050992	SRR1700023
13415	SRP033135	SRR1033124
13416	SRP042249	SRR1298943
13417	SRP067502	SRR3031745
13418	SRP033119	SRR1032188
13419	SRP007947	SRR333712
13420	SRP067502	SRR3031695
13421	SRP010181	SRR397321
13422	SRP066834	SRR2967457
13423	SRP013825	SRR514143
13424	SRP050892	SRR1696200
13425	SRP066834	SRR2967370
13426	SRP045999	SRR1562753
13427	SRP067502	SRR3028709
13428	SRP066834	SRR2967751
13429	SRP029889	SRR976226
13430	SRP050223	SRR1662000
13431	SRP062025	SRR2144297
13432	SRP050892	SRR1696235
13433	ERP001908	ERR184050
13434	SRP067502	SRR3028659
13435	DRP001797	DRR023378
13436	SRP015668	SRR563539
13437	SRP061240	SRR2105311
13438	SRP066834	SRR2967454
13439	ERP001908	ERR184036
13440	SRP050992	SRR1699972
13441	SRP042161	SRR1295023
13442	SRP045999	SRR1562754
13443	SRP042161	SRR1294604
13444	SRP010644	SRR403010
13445	SRP001540	SRR031866
13446	SRP010181	SRR397283
13447	SRP007825	SRR330892
13448	SRP001540	SRR031918
13449	SRP045999	SRR1562741
13450	SRP010181	SRR396988
13451	SRP060416	SRR2088141
13452	SRP033135	SRR1033133
13453	SRP010181	SRR397041
13454	SRP057758	SRR2001161
13455	SRP042161	SRR1295358
13456	SRP042161	SRR1294636
13457	SRP049599	SRR1644022
13458	SRP007525	SRR567021
13459	SRP059775	SRR2074909
13460	SRP003901	SRR070178
13461	SRP061240	SRR2105321
13462	SRP042161	SRR1294870
13463	SRP010181	SRR397284
13464	SRP006731	SRR202055
13465	SRP010181	SRR397103
13466	ERP011411	ERR978187
13467	SRP019272	SRR772647
13468	SRP060416	SRR2088530
13469	SRP055153	SRR1810674
13470	SRP060416	SRR2088429
13471	SRP050223	SRR1661859
13472	SRP032953	SRR1028930
13473	SRP060416	SRR2088445
13474	SRP002487	SRR048975
13475	SRP033135	SRR1033227
13476	SRP042161	SRR1294524
13477	SRP040472	SRR1201640
13478	SRP055153	SRR1810659
13479	SRP018861	SRR1204525
13480	SRP010181	SRR397043
13481	SRP067502	SRR3032198
13482	SRP059775	SRR2074744
13483	SRP060416	SRR2088260
13484	SRP066834	SRR2967621
13485	SRP042161	SRR1294548
13486	SRP042161	SRR1294665
13487	SRP029341	SRR959647
13488	SRP019272	SRR772671
13489	SRP042161	SRR1294544
13490	SRP019272	SRR772487
13491	SRP058773	SRR2042645
13492	SRP060416	SRR2088251
13493	SRP059775	SRR2074825
13494	SRP019272	SRR772566
13495	SRP019272	SRR772449
13496	SRP040288	SRR1199002
13497	SRP042161	SRR1295083
13498	SRP034586	SRR1054222
13499	SRP041736	SRR1275351
13500	SRP041736	SRR1275302
13501	SRP060416	SRR2088284
13502	SRP055569	SRR1821432
13503	SRP060416	SRR2088571
13504	SRP019272	SRR772604
13505	SRP007338	SRR298695
13506	SRP057852	SRR2003800
13507	SRP035554	SRR1137460
13508	SRP060416	SRR2088347
13509	SRP055569	SRR1821402
13510	SRP006574	SRR191564
13511	SRP059458	SRR2064459
13512	SRP015789	SRR572615
13513	SRP041736	SRR1275325
13514	SRP055569	SRR1821532
13515	SRP015789	SRR572605
13516	SRP006574	SRR191571
13517	SRP055569	SRR1821627
13518	SRP041736	SRR1275182
13519	SRP012461	SRR490597
13520	SRP055569	SRR2019209
13521	SRP057745	SRR2000459
13522	SRP055569	SRR2019139
13523	SRP006574	SRR191465
13524	SRP006574	SRR191470
13525	SRP033135	SRR1033003
13526	SRP033135	SRR1033199
13527	ERP005641	ERR659445
13528	ERP009290	ERR732582
13529	SRP011085	SRR419522
13530	SRP048683	SRR1603672
13531	SRP043085	SRR1374342
13532	SRP058948	SRR2048463
13533	SRP028594	SRR949090
13534	SRP017464	SRR629567
13535	SRP048603	SRR1596213
13536	SRP001371	SRR980485
13537	SRP044610	SRR1519062
13538	SRP059950	SRR2081140
13539	SRP003754	SRR527683
13540	SRP028594	SRR949077
13541	SRP045638	SRR2071352
13542	DRP000527	DRR001799
13543	SRP057721	SRR2000015
13544	SRP007461	SRR317056
13545	SRP017875	SRR647506
13546	SRP057721	SRR2000014
13547	SRP021509	SRR834983
13548	SRP032833	SRR1027994
13549	SRP009316	SRR387441
13550	SRP000941	SRR651675
13551	SRP044286	SRR1514138
13552	SRP039361	SRR2939149
13553	SRP014626	SRR529646
13554	SRP028705	SRR950082
13555	SRP050493	SRR1691637
13556	SRP056835	SRR1951557
13557	SRP049593	SRR1643232
13558	SRP026256	SRR919321
13559	SRP040070	SRR1192167
13560	SRP029589	SRR970543
13561	SRP003754	SRR527626
13562	SRP003754	SRR527660
13563	ERP002063	ERR210966
13564	SRP065812	SRR2926063
13565	SRP003754	SRR527586
13566	SRP049484	SRR1696799
13567	SRP056295	SRR1918697
13568	SRP041179	SRR1238515
13569	SRP056477	SRR1927057
13570	SRP056612	SRR1942939
13571	ERP012633	ERR1050081
13572	SRP044766	SRR1523673
13573	ERP003613	ERR315415
13574	SRP055454	SRR1817641
13575	SRP056295	SRR1918285
13576	SRP056197	SRR1916271
13577	SRP056863	SRR611068
13578	SRP056197	SRR1916286
13579	SRP040472	SRR1201796
13580	SRP058181	SRR2015784
13581	SRP055108	SRR1806703
13582	SRP018008	SRR650162
13583	SRP056969	SRR1957207
13584	SRP026042	SRR901202
13585	SRP056969	SRR1957209
13586	ERP009437	ERR752839
13587	SRP029880	SRR975569
13588	SRP056612	SRR1942954
13589	ERP010142	ERR863745
13590	SRP014320	SRR521546
13591	ERP009768	ERR789196
13592	ERP009437	ERR752737
13593	SRP039909	SRR1186911
13594	SRP042620	SRR1313193
13595	ERP001942	ERR188029
13596	ERP009437	ERR752622
13597	SRP043162	SRR1383380
13598	SRP063889	SRR2420200
13599	SRP062950	SRR2220988
13600	SRP050440	SRR1688360
13601	SRP007461	SRR315337
13602	SRP015715	SRR567562
13603	SRP064454	SRR2557094
13604	SRP057253	SRR1976450
13605	SRP052620	SRR1767375
13606	SRP064410	SRR2549083
13607	ERP009437	ERR752641
13608	SRP063631	SRR2417023
13609	ERP013422	ERR1161590
13610	SRP028180	SRR942556
13611	SRP044708	SRR1522992
13612	SRP014320	SRR521540
13613	ERP003613	ERR315338
13614	SRP042186	SRR1296131
13615	SRP062444	SRR2166629
13616	SRP052740	SRR1768893
13617	SRP050333	SRR2124304
13618	SRP041298	SRR1257220
13619	SRP050272	SRR1663268
13620	SRP018838	SRR1066633
13621	SRP035599	SRR1139399
13622	SRP027383	SRR934811
13623	SRP062966	SRR2443220
13624	SRP034606	SRR1055103
13625	SRP052740	SRR1768981
13626	SRP000996	SRR1097445
13627	SRP041885	SRR1283390
13628	SRP030027	SRR993716
13629	SRP052740	SRR1768834
13630	SRP047307	SRR1580950
13631	SRP043694	SRR1502802
13632	SRP014574	SRR547979
13633	SRP026126	SRR902928
13634	SRP026042	SRR901174
13635	SRP014320	SRR521448
13636	ERP006216	ERR759342
13637	SRP043364	SRR1424687
13638	SRP040328	SRR1200509
13639	SRP052740	SRR1768929
13640	SRP056957	SRR1956827
13641	SRP051765	SRR1744441
13642	SRP059733	SRR2072595
13643	SRP039338	SRR1181618
13644	SRP040309	SRR1481949
13645	SRP047399	SRR1583602
13646	ERP007111	ERR914321
13647	SRP049090	SRR1617293
13648	SRP035988	SRR1146221
13649	SRP064454	SRR2557090
13650	SRP040525	SRR1203778
13651	SRP059431	SRR2061424
13652	ERP001828	ERR173261
13653	SRP041538	SRR1265588
13654	ERP001942	ERR188098
13655	SRP049593	SRR1643171
13656	SRP050074	SRR1658025
13657	SRP000941	SRR1220391
13658	SRP059057	SRR2050397
13659	SRP048735	SRR1607664
13660	SRP017577	SRR891243
13661	SRP048735	SRR1607662
13662	SRP044668	SRR1521426
13663	ERP010930	ERR952480
13664	ERP003613	ERR315472
13665	SRP035988	SRR1146253
13666	SRP034606	SRR1055100
13667	DRP001358	DRR015164
13668	SRP009266	SRR575153
13669	SRP032743	SRR1025490
13670	SRP013299	SRR499835
13671	SRP011546	SRR491076
13672	SRP059431	SRR2061435
13673	SRP040547	SRR1205202
13674	ERP001942	ERR188143
13675	SRP048577	SRR1594540
13676	SRP040586	SRR1213699
13677	SRP029262	SRR957914
13678	SRP011546	SRR491073
13679	SRP033725	SRR1047853
13680	ERP001942	ERR188179
13681	ERP007111	ERR914320
13682	SRP011546	SRR491077
13683	SRP059244	SRR2056381
13684	SRP056146	SRR1914963
13685	SRP051688	SRR1740070
13686	SRP051765	SRR1744418
13687	SRP017262	SRR620004
13688	SRP033351	SRR1039510
13689	DRP001358	DRR015169
13690	SRP033266	SRR1036035
13691	SRP052706	SRR1768049
13692	SRP059035	SRR2049413
13693	SRP001371	SRR786761
13694	SRP053186	SRR1786602
13695	SRP053246	SRR1791324
13696	SRP059057	SRR2050442
13697	SRP025982	SRR898149
13698	SRP045500	SRR1551081
13699	SRP041130	SRR1233912
13700	SRP045500	SRR1551028
13701	ERP003467	ERR338426
13702	SRP043470	SRR1427488
13703	SRP056835	SRR1951544
13704	SRP033432	SRR1041716
13705	SRP045294	SRR1537293
13706	SRP044391	SRR1518360
13707	SRP025982	SRR897807
13708	SRP025982	SRR898032
13709	SRP013224	SRR497706
13710	SRP026013	SRR900279
13711	SRP033511	SRR1043002
13712	SRP025982	SRR898417
13713	SRP051320	SRR1723083
13714	SRP025982	SRR897887
13715	SRP026042	SRR901217
13716	SRP000941	SRR1220449
13717	SRP020661	SRR835931
13718	SRP025982	SRR897941
13719	SRP051825	SRR1746772
13720	SRP017263	SRR619100
13721	SRP034732	SRR1060756
13722	DRP001358	DRR015347
13723	ERP001942	ERR204873
13724	ERP001942	ERR204926
13725	SRP041036	SRR1223597
13726	SRP026126	SRR903341
13727	ERP006538	ERR571512
13728	SRP056098	SRR1910731
13729	SRP057500	SRR1982690
13730	SRP059035	SRR2049480
13731	SRP001563	SRR032244
13732	SRP055438	SRR1813878
13733	SRP035988	SRR1146140
13734	SRP042647	SRR1344929
13735	ERP004078	ERR356367
13736	SRP045500	SRR1551041
13737	SRP009373	SRR384964
13738	ERP005641	ERR590803
13739	SRP001563	SRR032275
13740	SRP022892	SRR857933
13741	SRP012167	SRR479059
13742	DRP001358	DRR015419
13743	SRP049264	SRR1630702
13744	SRP051599	SRR1736326
13745	ERP008608	ERR668341
13746	SRP035461	SRR1120099
13747	SRP045898	SRR1561677
13748	SRP056049	SRR1909135
13749	ERP008492	ERR658218
13750	SRP027358	SRR934259
13751	SRP045500	SRR1550993
13752	SRP041833	SRR1282318
13753	SRP025982	SRR897531
13754	SRP051599	SRR1736359
13755	ERP002588	ERR361239
13756	SRP025982	SRR897221
13757	SRP047233	SRR1576876
13758	SRP025982	SRR897204
13759	SRP028570	SRR948735
13760	SRP048759	SRR1608767
13761	SRP057156	SRR1973515
13762	SRP026126	SRR902982
13763	SRP049988	SRR1655014
13764	SRP042303	SRR1300547
13765	SRP039359	SRR1182349
13766	SRP015640	SRR562649
13767	SRP059035	SRR2049434
13768	SRP017631	SRR882015
13769	ERP008992	ERR699628
13770	SRP063978	SRR2480694
13771	SRP055438	SRR1813887
13772	SRP041826	SRR1282161
13773	SRP063496	SRR2314035
13774	SRP042228	SRR1782829
13775	SRP064475	SRR2558697
13776	SRP055048	SRR1804979
13777	SRP059732	SRR2072586
13778	SRP045352	SRR1539220
13779	SRP010041	SRR393013
13780	SRP061689	SRR2131609
13781	DRP000987	DRR006413
13782	SRP052229	SRR1758413
13783	SRP034601	SRR1054668
13784	SRP026126	SRR903318
13785	SRP025982	SRR897589
13786	ERP006662	ERR962481
13787	SRP006575	SRR537113
13788	SRP038695	SRR1173911
13789	SRP059035	SRR2049354
13790	ERP006538	ERR571505
13791	SRP028612	SRR949589
13792	SRP059035	SRR2049365
13793	SRP009067	SRR357235
13794	SRP059035	SRR2049530
13795	SRP025982	SRR896935
13796	DRP001358	DRR015227
13797	SRP030617	SRR1003819
13798	SRP025982	SRR896867
13799	SRP042228	SRR1782800
13800	SRP042228	SRR1782964
13801	SRP025982	SRR896800
13802	ERP010082	ERR842907
13803	SRP058771	SRR2042585
13804	SRP034732	SRR1060760
13805	SRP051083	SRR1706789
13806	SRP045823	SRR1560164
13807	ERP013713	ERR1198047
13808	SRP033131	SRR1032890
13809	SRP049479	SRR1639184
13810	SRP034626	SRR1055388
13811	SRP043166	SRR1385240
13812	SRP059205	SRR2054148
13813	SRP045352	SRR1539255
13814	SRP059035	SRR2049373
13815	DRP001358	DRR015221
13816	SRP010483	SRR401824
13817	SRP056041	SRR1909097
13818	SRP045876	SRR1561106
13819	SRP042228	SRR1782797
13820	SRP051083	SRR1706823
13821	SRP047476	SRR1585539
13822	SRP001893	SRR035577
13823	SRP057508	SRR1983907
13824	SRP001893	SRR035579
13825	SRP064561	SRR2569771
13826	SRP045118	SRR1533020
13827	DRP001358	DRR015406
13828	SRP028570	SRR948764
13829	SRP026126	SRR903160
13830	ERP003917	ERR342861
13831	SRP056840	SRR1951691
13832	SRP059035	SRR2049343
13833	SRP015668	SRR563530
13834	SRP048801	SRR1609636
13835	SRP050499	SRR2013744
13836	ERP012838	ERR1079177
13837	SRP041471	SRR1264325
13838	SRP056840	SRR1951695
13839	DRP001797	DRR023484
13840	DRP001797	DRR023693
13841	DRP001797	DRR023588
13842	DRP002435	DRR028179
13843	SRP007825	SRR330865
13844	SRP020491	SRR805761
13845	SRP002079	SRR037221
13846	SRP056840	SRR1951739
13847	SRP033135	SRR1033161
13848	SRP048801	SRR1609437
13849	SRP042161	SRR1295136
13850	DRP002586	DRR025046
13851	SRP033135	SRR1033171
13852	SRP040288	SRR1199047
13853	SRP026621	SRR927190
13854	SRP009862	SRR390480
13855	SRP056840	SRR1951654
13856	SRP025982	SRR897474
13857	SRP033119	SRR1032185
13858	DRP002586	DRR024845
13859	SRP066834	SRR2967195
13860	SRP026126	SRR903193
13861	SRP022772	SRR851712
13862	SRP055749	SRR1823857
13863	SRP008145	SRR342836
13864	SRP066834	SRR2967282
13865	SRP037778	SRR1168863
13866	SRP015725	SRR567644
13867	DRP002435	DRR028137
13868	DRP002586	DRR024899
13869	SRP066834	SRR2967314
13870	SRP033498	SRR1042844
13871	SRP008775	SRR351340
13872	DRP002435	DRR028549
13873	SRP054971	SRR1802128
13874	SRP008145	SRR342850
13875	SRP042086	SRR1292163
13876	SRP039397	SRR1182626
13877	SRP041675	SRR1270857
13878	SRP050000	SRR1656579
13879	SRP007584	SRR317090
13880	SRP006575	SRR191666
13881	SRP041162	SRR1238044
13882	SRP050499	SRR2013571
13883	ERP005641	ERR659441
13884	DRP002435	DRR028560
13885	DRP002586	DRR024932
13886	SRP033135	SRR1033135
13887	SRP057196	SRR1974875
13888	SRP048801	SRR1609609
13889	DRP002435	DRR028295
13890	SRP013402	SRR500986
13891	SRP019374	SRR773860
13892	SRP048801	SRR1609623
13893	SRP049515	SRR1640761
13894	DRP002435	DRR028398
13895	SRP007498	SRR309288
13896	SRP012585	SRR493013
13897	SRP033135	SRR1033036
13898	SRP067502	SRR3032326
13899	DRP002586	DRR024921
13900	SRP067928	SRR3067272
13901	SRP064464	SRR2558131
13902	SRP007825	SRR330907
13903	SRP033135	SRR1033226
13904	SRP059039	SRR2049764
13905	SRP059172	SRR2052665
13906	SRP057758	SRR2001018
13907	ERP004375	ERR659109
13908	SRP059172	SRR2052729
13909	ERP004399	ERR380523
13910	SRP002274	SRR039629
13911	SRP050992	SRR1700220
13912	SRP049593	SRR1643546
13913	SRP049593	SRR1643427
13914	SRP049593	SRR1643452
13915	SRP041471	SRR1264068
13916	SRP049593	SRR1643377
13917	SRP041471	SRR1264055
13918	SRP033566	SRR1044530
13919	SRP057196	SRR1974865
13920	SRP030617	SRR1003812
13921	SRP052998	SRR1781859
13922	SRP050223	SRR1661781
13923	SRP050223	SRR1661718
13924	SRP055810	SRR2240601
13925	SRP050223	SRR1661891
13926	SRP050223	SRR1661926
13927	SRP001540	SRR031905
13928	SRP039077	SRR1179097
13929	SRP050992	SRR1700245
13930	SRP010038	SRR392891
13931	SRP055858	SRR1836128
13932	SRP007584	SRR317103
13933	SRP040288	SRR1199104
13934	SRP050892	SRR1696132
13935	SRP030617	SRR1003786
13936	SRP061240	SRR2105368
13937	SRP057196	SRR1974595
13938	SRP066834	SRR2967525
13939	DRP002435	DRR028315
13940	SRP029889	SRR976235
13941	DRP002435	DRR028477
13942	SRP066834	SRR2967566
13943	SRP041736	SRR1275008
13944	SRP061240	SRR2105496
13945	SRP033135	SRR1033224
13946	SRP061240	SRR2105261
13947	SRP010181	SRR397362
13948	SRP050992	SRR1700130
13949	SRP063840	SRR2431442
13950	SRP030617	SRR1003794
13951	SRP033135	SRR1033248
13952	SRP028738	SRR950886
13953	SRP010181	SRR396923
13954	SRP055153	SRR1810717
13955	SRP042161	SRR1295181
13956	SRP067502	SRR3032281
13957	SRP067502	SRR3028671
13958	SRP050331	SRR1664844
13959	SRP067502	SRR3028489
13960	SRP002915	SRR060902
13961	SRP060416	SRR2088547
13962	DRP001797	DRR023508
13963	SRP055513	SRR1818556
13964	SRP029889	SRR976248
13965	SRP050992	SRR1700048
13966	SRP066834	SRR2967526
13967	SRP010181	SRR397295
13968	SRP057196	SRR1974757
13969	SRP057758	SRR2001140
13970	SRP059643	SRR2069985
13971	SRP049599	SRR1644028
13972	SRP028155	SRR942167
13973	SRP057758	SRR2001057
13974	SRP060416	SRR2088540
13975	SRP010181	SRR397331
13976	SRP002079	SRR037187
13977	SRP030617	SRR1003822
13978	SRP049820	SRR1652911
13979	SRP019272	SRR772468
13980	SRP019272	SRR772588
13981	SRP019272	SRR772507
13982	SRP002079	SRR037216
13983	SRP055447	SRR2047487
13984	SRP010181	SRR397413
13985	ERP011411	ERR978167
13986	SRP042161	SRR1294629
13987	SRP010181	SRR397329
13988	SRP019272	SRR772510
13989	SRP010181	SRR397398
13990	SRP010181	SRR396976
13991	SRP050223	SRR1662050
13992	SRP066834	SRR2967629
13993	SRP001758	SRR034468
13994	SRP049820	SRR1652943
13995	SRP060416	SRR2088381
13996	SRP007525	SRR567064
13997	SRP060416	SRR2088539
13998	SRP041736	SRR1275083
13999	SRP042161	SRR1295353
14000	SRP009862	SRR390498
14001	SRP057852	SRR2003821
14002	SRP042228	SRR1782850
14003	SRP019272	SRR772530
14004	SRP058773	SRR2042634
14005	SRP055569	SRR1821570
14006	SRP049599	SRR1643988
14007	SRP041736	SRR1275280
14008	SRP041736	SRR1275153
14009	SRP010129	SRR396568
14010	SRP015013	SRR546551
14011	SRP012461	SRR490529
14012	SRP006574	SRR191404
14013	SRP015789	SRR572537
14014	SRP015789	SRR572586
14015	SRP055569	SRR1821590
14016	SRP055569	SRR1821516
14017	SRP041736	SRR1274333
14018	SRP067502	SRR3028688
14019	DRP002435	DRR028489
14020	SRP006574	SRR191403
14021	DRP002435	DRR028403
14022	SRP055569	SRR2019203
14023	SRP006574	SRR191521
14024	SRP055569	SRR1821707
14025	SRP055569	SRR2018975
14026	SRP035934	SRR1146258
14027	SRP055569	SRR2019022
14028	SRP012461	SRR490467
14029	SRP033725	SRR1047869
14030	SRP041044	SRR1222588
14031	SRP007461	SRR545722
14032	SRP019207	SRR770716
14033	SRP014626	SRR529647
14034	SRP013450	SRR502799
14035	SRP009029	SRR354041
14036	SRP057964	SRR2028029
14037	SRP048603	SRR1596216
14038	SRP065120	SRR2761451
14039	SRP053296	SRR1792699
14040	SRP043221	SRR1398538
14041	SRP049097	SRR1617427
14042	SRP029899	SRR976756
14043	SRP039348	SRR1182258
14044	ERP009283	ERR732469
14045	SRP046254	SRR1567492
14046	ERP007185	ERR649029
14047	SRP053296	SRR2981929
14048	SRP056477	SRR1927065
14049	SRP056295	SRR1918347
14050	SRP065849	SRR2927595
14051	SRP068290	SRR3096653
14052	SRP051485	SRR1732329
14053	SRP068290	SRR3096648
14054	SRP042184	SRR1296030
14055	SRP032775	SRR1177670
14056	SRP043391	SRR1425295
14057	SRP057964	SRR2028018
14058	SRP056295	SRR1918607
14059	SRP064803	SRR2647208
14060	SRP032775	SRR1026952
14061	SRP035930	SRR1145838
14062	SRP040998	SRR1220146
14063	SRP042620	SRR1313130
14064	SRP051819	SRR1747087
14065	SRP064259	SRR2532325
14066	SRP059959	SRR2082512
14067	SRP026389	SRR924528
14068	ERP002045	ERR266329
14069	SRP056295	SRR1918577
14070	SRP053791	SRR1798135
14071	SRP049090	SRR1617289
14072	SRP033393	SRR1040868
14073	SRP040998	SRR1220167
14074	ERP009437	ERR752887
14075	SRP042620	SRR1313220
14076	SRP058181	SRR2015756
14077	SRP032775	SRR1177725
14078	SRP056295	SRR1918426
14079	SRP018779	SRR748303
14080	SRP051102	SRR1707917
14081	SRP051102	SRR1707904
14082	SRP048759	SRR1608648
14083	SRP056295	SRR1918493
14084	ERP009437	ERR752789
14085	SRP017138	SRR616076
14086	SRP027508	SRR935376
14087	SRP026537	SRR925711
14088	SRP044042	SRR1506048
14089	SRP027530	SRR935676
14090	SRP044042	SRR1506031
14091	SRP062444	SRR2166638
14092	ERP009437	ERR752624
14093	ERP009437	ERR752733
14094	ERP012633	ERR1050075
14095	SRP052950	SRR1778316
14096	SRP027383	SRR934787
14097	DRP000499	DRR001641
14098	ERP004094	ERR455334
14099	SRP011185	SRR424591
14100	SRP051102	SRR1707912
14101	SRP042620	SRR1313112
14102	SRP058722	SRR2040354
14103	SRP011546	SRR491017
14104	ERP002045	ERR266349
14105	SRP029262	SRR957942
14106	SRP062444	SRR2166626
14107	SRP055390	SRR1812729
14108	SRP019936	SRR791049
14109	ERP010142	ERR863748
14110	SRP045785	SRR1557954
14111	SRP058237	SRR2016918
14112	SRP047323	SRR1581241
14113	SRP031858	SRR1015696
14114	SRP007461	SRR307931
14115	SRP040070	SRR1193010
14116	SRP011546	SRR491038
14117	SRP007461	SRR307924
14118	SRP027383	SRR934872
14119	SRP063867	SRR2453353
14120	SRP032775	SRR1027009
14121	SRP018778	SRR748300
14122	SRP026537	SRR925690
14123	SRP042153	SRR1294117
14124	SRP065114	SRR2759015
14125	SRP062389	SRR2159405
14126	ERP004043	ERR351434
14127	SRP060355	SRR2087300
14128	SRP056863	SRR609428
14129	SRP056197	SRR1916288
14130	ERP004043	ERR351376
14131	SRP032743	SRR1025495
14132	SRP043694	SRR1502803
14133	SRP041538	SRR1265578
14134	SRP034634	SRR1055504
14135	SRP033725	SRR1047854
14136	SRP055390	SRR1812709
14137	SRP048701	SRR1605016
14138	ERP007111	ERR914319
14139	SRP000941	SRR1220389
14140	SRP051331	SRR1724184
14141	SRP060355	SRR2087283
14142	SRP044917	SRR1528556
14143	ERP001942	ERR188230
14144	SRP020561	SRR817002
14145	SRP063462	SRR2300536
14146	SRP017788	SRR645770
14147	SRP057064	SRR1964669
14148	SRP026333	SRR922223
14149	SRP063462	SRR2300795
14150	SRP060355	SRR2087318
14151	SRP049355	SRR1634017
14152	SRP048759	SRR1608897
14153	SRP017788	SRR645773
14154	SRP055770	SRR1824500
14155	SRP050147	SRR1660330
14156	SRP041298	SRR1257217
14157	SRP048759	SRR1608822
14158	SRP053101	SRR1785310
14159	SRP064259	SRR2532358
14160	SRP044668	SRR1521419
14161	SRP053101	SRR1785311
14162	SRP056733	SRR1947537
14163	SRP026537	SRR925734
14164	DRP001358	DRR015435
14165	SRP048759	SRR1608796
14166	SRP053101	SRR1785265
14167	SRP033266	SRR1036071
14168	SRP018838	SRR1066636
14169	SRP011546	SRR490974
14170	SRP056395	SRR1923085
14171	DRP001358	DRR015180
14172	SRP053101	SRR1785258
14173	SRP055514	SRR1818643
14174	SRP035988	SRR1146162
14175	SRP025982	SRR897468
14176	SRP058319	SRR2020585
14177	SRP030401	SRR1002077
14178	SRP045666	SRR1555187
14179	ERP006686	ERR580868
14180	ERP001942	ERR188286
14181	SRP001371	SRR786795
14182	SRP036848	SRR1164827
14183	SRP055938	SRR1931671
14184	SRP041675	SRR1270749
14185	SRP019758	SRR786494
14186	DRP001358	DRR015390
14187	ERP001942	ERR204900
14188	SRP049593	SRR1643240
14189	SRP028804	SRR1295946
14190	SRP057500	SRR1982812
14191	SRP045545	SRR1552539
14192	SRP059948	SRR2081116
14193	SRP040442	SRR1200881
14194	SRP058719	SRR2040267
14195	SRP051848	SRR1747299
14196	ERP008967	ERR878009
14197	SRP058046	SRR2011184
14198	SRP050036	SRR1657038
14199	ERP001942	ERR204961
14200	SRP001563	SRR032268
14201	SRP025982	SRR1216036
14202	SRP047233	SRR1576861
14203	ERP001942	ERR204925
14204	SRP025982	SRR897965
14205	SRP041675	SRR1270787
14206	SRP001371	SRR786781
14207	SRP044679	SRR1588604
14208	SRP033119	SRR1032166
14209	ERP005641	ERR590813
14210	SRP057500	SRR1982606
14211	SRP049340	SRR1633343
14212	SRP000941	SRR1220503
14213	SRP021509	SRR834970
14214	SRP027589	SRR941566
14215	SRP026042	SRR901227
14216	SRP015640	SRR567440
14217	SRP059035	SRR2049433
14218	SRP041102	SRR1232277
14219	SRP045570	SRR1552961
14220	SRP040547	SRR1205820
14221	SRP025982	SRR897620
14222	SRP009373	SRR364679
14223	DRP002586	DRR024819
14224	ERP004078	ERR356375
14225	SRP067502	SRR3031865
14226	SRP001371	SRR643749
14227	SRP044763	SRR1523609
14228	SRP049340	SRR1633237
14229	ERP005953	ERR522179
14230	SRP014830	SRR542377
14231	SRP040547	SRR1205730
14232	SRP038101	SRR1171528
14233	SRP011974	SRR449331
14234	SRP025982	SRR897103
14235	SRP009408	SRR372668
14236	SRP040745	SRR1210370
14237	ERP008967	ERR862987
14238	SRP025982	SRR896776
14239	SRP057087	SRR1970417
14240	SRP019762	SRR786625
14241	SRP041620	SRR1268060
14242	SRP001371	SRR786770
14243	SRP056084	SRR1910468
14244	SRP049340	SRR1633314
14245	SRP055048	SRR1804982
14246	SRP025982	SRR896850
14247	SRP047459	SRR1585209
14248	SRP019241	SRR1958168
14249	SRP057500	SRR1982655
14250	SRP041620	SRR1268075
14251	ERP009992	ERR832537
14252	SRP042597	SRR1304102
14253	SRP034543	SRR1051292
14254	ERP008608	ERR668342
14255	SRP000941	SRR1045590
14256	SRP041377	SRR1258901
14257	SRP022054	SRR837834
14258	SRP025982	SRR896721
14259	SRP034711	SRR1057983
14260	SRP036769	SRR1163059
14261	SRP027358	SRR934351
14262	SRP034601	SRR1054671
14263	SRP049988	SRR1655052
14264	SRP053402	SRR1795411
14265	SRP061522	SRR2125683
14266	SRP044187	SRR1509732
14267	SRP041736	SRR1274089
14268	SRP034601	SRR1054672
14269	SRP050499	SRR2013729
14270	SRP051083	SRR1706831
14271	SRP008339	SRR346517
14272	SRP061522	SRR2125684
14273	SRP050499	SRR2013576
14274	SRP011278	SRR433870
14275	SRP018218	SRR653018
14276	DRP000987	DRR006415
14277	SRP011054	SRR452334
14278	SRP025982	SRR897588
14279	SRP059066	SRR2051046
14280	ERP006662	ERR962462
14281	SRP040547	SRR1205968
14282	SRP003754	SRR446336
14283	SRP025982	SRR896794
14284	SRP049479	SRR1639188
14285	ERP009282	ERR732462
14286	SRP050499	SRR2013749
14287	SRP034626	SRR1055405
14288	SRP043166	SRR1385243
14289	SRP028570	SRR948762
14290	ERP002414	ERR248697
14291	SRP050499	SRR2013660
14292	SRP050000	SRR1656474
14293	SRP042228	SRR1782868
14294	SRP063840	SRR2431353
14295	SRP025982	SRR897334
14296	SRP045222	SRR1535845
14297	SRP032165	SRR1017166
